mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C15orf58|390637,111.9622818,0.336011609,0.089045449,3.773484372,0.000160983,0.000947145
ITGB4|3691,18999.49115,0.335572681,0.086753499,3.868116971,0.000109679,0.000680745
TNFSF13|8741,2287.645814,0.334346105,0.108951678,3.068755911,0.002149521,0.008407222
HIP1R|9026,3185.3643,0.334008198,0.077167175,4.328371448,1.50E-05,0.000123485
FGD4|121512,1177.747488,0.333854547,0.072165211,4.626253319,3.72E-06,3.69E-05
WARS2|10352,917.6763161,0.333560413,0.06419639,5.195937217,2.04E-07,3.04E-06
SIAE|54414,3989.543399,0.333458239,0.103966455,3.207363744,0.001339575,0.005648075
CA13|377677,534.6008549,0.33318571,0.122288911,2.724578261,0.006438367,0.020922077
OTUD3|23252,694.208674,0.333065097,0.080322115,4.146617642,3.37E-05,0.000248996
INPP1|3628,1381.46977,0.332829769,0.086791702,3.834810951,0.000125661,0.000765682
IER3IP1|51124,1937.427173,0.332727835,0.060956947,5.458407154,4.80E-08,8.77E-07
BUB1B|701,1516.912626,0.332624308,0.083499392,3.98355367,6.79E-05,0.000451817
DNAH6|1768,65.80500504,0.33257302,0.136106658,2.443473559,0.014546635,0.040926226
TWF1|5756,6043.342829,0.332563759,0.053680535,6.19523928,5.82E-10,1.98E-08
NCRNA00219|114915,809.3735822,0.332490076,0.104080093,3.194559748,0.001400443,0.005867601
RPS27L|51065,2996.35539,0.332315245,0.085228137,3.899125983,9.65E-05,0.000611729
USP14|9097,2675.442181,0.332136449,0.07126569,4.660537862,3.15E-06,3.22E-05
HNRNPC|3183,21271.20802,0.331898148,0.04609615,7.200127301,6.02E-13,5.21E-11
TMTC2|160335,813.3506468,0.331852747,0.075894859,4.372532648,1.23E-05,0.000104245
GADD45G|10912,360.7117402,0.33166087,0.136381314,2.431864465,0.015021327,0.042019373
ANLN|54443,3118.502205,0.331315106,0.082048122,4.038058384,5.39E-05,0.000369236
DDX60|55601,1657.498151,0.331262305,0.126861116,2.61122016,0.009021979,0.02767626
CKAP2L|150468,630.373283,0.331261507,0.087278999,3.795432038,0.000147387,0.000877997
SGMS2|166929,1551.264922,0.330883256,0.104588578,3.1636653,0.001557959,0.00641467
BLOC1S2|282991,1119.889934,0.330809381,0.063029083,5.248519676,1.53E-07,2.38E-06
NDUFA7|4701,1863.1483,0.330690152,0.074793315,4.421386487,9.81E-06,8.51E-05
MAP3K5|4217,1531.891807,0.330522484,0.079280395,4.169031754,3.06E-05,0.000229027
DCTN6|10671,1010.054281,0.330435249,0.077210973,4.279641017,1.87E-05,0.000149562
SPEF2|79925,196.2180354,0.330190675,0.125139255,2.638585912,0.00832526,0.025920684
RIOK3|8780,3487.344667,0.33000111,0.082873086,3.982005796,6.83E-05,0.000454015
TRIM47|91107,1770.362678,0.329976825,0.076906334,4.290632631,1.78E-05,0.000143609
SEC11C|90701,1948.744607,0.329967658,0.08679586,3.80165204,0.000143734,0.00085957
ALCAM|214,2726.420877,0.329925926,0.106363761,3.101864031,0.001923063,0.007674288
DLST|1743,5245.655592,0.329658009,0.062089866,5.309368996,1.10E-07,1.78E-06
ADA|100,491.2243753,0.329645731,0.131983113,2.497635668,0.012502461,0.036214401
S100A13|6284,1634.420844,0.329179732,0.112026883,2.938399448,0.003299117,0.011947797
COQ2|27235,774.5680563,0.329123714,0.075496587,4.359451578,1.30E-05,0.000109467
FAM175A|84142,487.0464117,0.329111356,0.079744859,4.127054201,3.67E-05,0.000267299
TAP1|6890,12171.59801,0.32854212,0.11849375,2.772653587,0.005560127,0.018544268
VPS37B|79720,3811.240452,0.328402622,0.071981039,4.562349028,5.06E-06,4.80E-05
TIPARP|25976,1379.311238,0.327939298,0.074344291,4.411089155,1.03E-05,8.87E-05
OXA1L|5018,4732.284191,0.327692074,0.054096412,6.057556489,1.38E-09,4.23E-08
SPTLC2|9517,3748.809551,0.327488222,0.070855021,4.621948005,3.80E-06,3.76E-05
SAP30|8819,452.6453324,0.327024226,0.077466239,4.221506436,2.43E-05,0.00018752
EEF2|1938,144006.2096,0.326962478,0.063575795,5.142876715,2.71E-07,3.91E-06
TAF1D|79101,2179.145412,0.326520616,0.068450884,4.770144621,1.84E-06,2.05E-05
RAD54L|8438,790.5224022,0.326498421,0.090555695,3.6054985,0.000311554,0.001657479
C19orf23|148046,40.01283921,0.326197224,0.116921345,2.789886013,0.00527266,0.017739343
PPA2|27068,3064.724228,0.325910193,0.068007847,4.792243918,1.65E-06,1.86E-05
LPCAT1|79888,3211.732571,0.325785238,0.113504226,2.87024764,0.004101504,0.014345647
C14orf159|80017,1401.583031,0.325668679,0.08573711,3.798456443,0.0001456,0.000868389
ARHGAP32|9743,4238.564315,0.325624609,0.082936419,3.926195677,8.63E-05,0.000554215
AEN|64782,1990.922517,0.325572608,0.074706871,4.35800086,1.31E-05,0.000110057
CCDC21|64793,936.1617807,0.325555506,0.064491051,5.048072576,4.46E-07,5.95E-06
MYL12B|103910,17002.9938,0.325472696,0.074681644,4.358135102,1.31E-05,0.000110035
ANXA2|302,38504.03223,0.325025258,0.088737647,3.662766226,0.000249506,0.001374174
OSBPL1A|114876,871.2283337,0.324952726,0.127669222,2.545270661,0.010919306,0.032374246
DSC2|1824,4404.335322,0.324790831,0.102202767,3.177906431,0.001483426,0.006157235
IRF1|3659,5059.525872,0.324550583,0.113910918,2.849161342,0.004383464,0.01518457
HMMR|3161,1442.777953,0.324505513,0.094043266,3.45059807,0.000559346,0.002700579
DUSP10|11221,666.6956079,0.324429022,0.112771373,2.876873907,0.004016361,0.014105932
GEMIN4|50628,2029.569389,0.324253502,0.08078844,4.013612607,5.98E-05,0.000403581
HMGB2|3148,8358.404758,0.324153489,0.081013345,4.001235713,6.30E-05,0.000422861
TJP3|27134,3498.606475,0.323916364,0.095282199,3.399547531,0.000674974,0.003158937
PLK4|10733,696.0993398,0.323470121,0.077055119,4.197905658,2.69E-05,0.000205781
IQGAP3|128239,3042.178593,0.323346594,0.088040135,3.672718057,0.000239984,0.001330156
TMEM144|55314,951.1515116,0.32296223,0.079442535,4.065356566,4.80E-05,0.000334526
ZFAND2A|90637,795.8657271,0.322937989,0.114638713,2.817006406,0.004847356,0.016516855
RPS29|6235,16803.85112,0.322745943,0.083448076,3.867625944,0.0001099,0.000681694
EIF4E|1977,1610.9588,0.322565141,0.065214858,4.946190944,7.57E-07,9.33E-06
MRPL42|28977,2214.997719,0.322416178,0.063116034,5.108308595,3.25E-07,4.56E-06
CHAC1|79094,445.272824,0.322379324,0.129163503,2.495901058,0.012563764,0.036355108
KCTD14|65987,1594.219658,0.321723417,0.095290529,3.376237069,0.000734846,0.003400149
CDCA4|55038,1271.988341,0.321564466,0.075376864,4.26608972,1.99E-05,0.000157649
AGPAT5|55326,2683.308578,0.321435869,0.092282067,3.483188889,0.000495479,0.002452619
RPL3|6122,101702.3399,0.32127263,0.069617868,4.614801345,3.93E-06,3.87E-05
LOC649330|649330,34.86307217,0.32106534,0.087836821,3.655247705,0.000256934,0.001408437
AADAT|51166,335.3911948,0.321035328,0.123230558,2.605160063,0.009183135,0.028045866
IFI27|3429,12347.19236,0.320987169,0.122957177,2.610560652,0.009039394,0.027716928
RACGAP1|29127,3136.614812,0.320955256,0.070307749,4.565005428,4.99E-06,4.75E-05
SLC25A3|5250,19942.41705,0.320550747,0.056146456,5.709189309,1.14E-08,2.56E-07
PGAM5|192111,1962.053896,0.319650391,0.066413301,4.813047752,1.49E-06,1.70E-05
SGK223|157285,1415.085734,0.319413499,0.101362801,3.151190514,0.001626064,0.006653985
LOC344967|344967,14.644844,0.319408747,0.107137763,2.981290066,0.002870368,0.01064965
CENPF|1063,3821.034301,0.319314724,0.084465453,3.780418058,0.000156565,0.000925781
C10orf78|119392,405.5326339,0.319239428,0.081657503,3.909492873,9.25E-05,0.000588675
CHAF1A|10036,1736.543529,0.319158655,0.07327004,4.355923059,1.33E-05,0.000111013
AFARP1|246182,12.1591953,0.319096228,0.116299118,2.7437545,0.006074094,0.019949046
LIAS|11019,509.9694939,0.319018111,0.068524253,4.655550365,3.23E-06,3.28E-05
VPS13A|23230,1675.700107,0.318743562,0.077760299,4.099052687,4.15E-05,0.000296332
RPL28|6158,40041.28666,0.318725853,0.075615676,4.215076422,2.50E-05,0.000192275
SPRED1|161742,2572.330824,0.318702066,0.07785133,4.093726654,4.24E-05,0.000302424
ATP5D|513,3900.020019,0.318680063,0.081408187,3.914594788,9.06E-05,0.000577653
LOC728643|728643,241.4706372,0.31851142,0.056185784,5.668896955,1.44E-08,3.14E-07
CTAGE1|64693,14.80936995,0.318133782,0.097833359,3.251792507,0.001146797,0.004939403
EPS8L1|54869,1401.14999,0.317997229,0.101122745,3.144665723,0.001662767,0.006788897
EIF5AL1|143244,4794.000306,0.317824741,0.074959208,4.239969284,2.24E-05,0.000174973
WDR44|54521,815.4053244,0.317783376,0.064235659,4.947148957,7.53E-07,9.30E-06
SAT1|6303,13990.83277,0.317630854,0.090094024,3.525548533,0.000422607,0.002147233
MANBA|4126,1528.348418,0.317472823,0.070067543,4.530954089,5.87E-06,5.47E-05
RPL23AP53|644128,268.9048465,0.317308396,0.087762039,3.615554035,0.000299706,0.00160555
CEP70|80321,608.5493098,0.316163727,0.088558699,3.570103577,0.00035684,0.001859809
S100A11|6282,18962.69504,0.31613779,0.084736705,3.730824662,0.000190854,0.001096123
EEF1A1|1915,211697.4696,0.316122171,0.069762035,4.53143566,5.86E-06,5.46E-05
DNA2|1763,532.3899873,0.315932909,0.093929916,3.363496138,0.000769619,0.003534874
MYO19|80179,2596.607096,0.315911394,0.065611445,4.814882406,1.47E-06,1.69E-05
C4orf19|55286,1112.665596,0.31580142,0.104169903,3.031599438,0.002432618,0.009282101
MRRF|92399,1837.644581,0.315719444,0.065823561,4.796450383,1.62E-06,1.83E-05
EIF4EBP1|1978,2683.373382,0.315258989,0.099215021,3.17753286,0.001485339,0.006162614
RPL34|6164,19910.76925,0.315144651,0.082027724,3.841928492,0.000122071,0.000747225
KIF20B|9585,1217.694162,0.314845943,0.083752933,3.759222902,0.000170442,0.000995182
RPL18A|6142,7721.182965,0.314820306,0.085832984,3.66782431,0.000244623,0.001351001
LGALS3|3958,34561.64108,0.314665588,0.10113629,3.111302474,0.00186264,0.007479736
ATAD3B|83858,1364.24287,0.314362257,0.092782393,3.388167171,0.000703614,0.003270773
ZNF69|7620,351.8930544,0.314122593,0.105833288,2.968088763,0.002996578,0.011028943
TXNDC16|57544,651.046984,0.31398965,0.083083505,3.779205632,0.000157329,0.00092975
SEC16B|89866,928.3356809,0.313714585,0.124912568,2.511473346,0.012022836,0.035084297
C16orf46|123775,80.24702513,0.313522286,0.072295931,4.336651864,1.45E-05,0.000119698
IMPACT|55364,1308.312649,0.313299677,0.078074737,4.012817575,6.00E-05,0.00040467
NAP1L1|4673,15815.99871,0.313197839,0.068406878,4.578455371,4.68E-06,4.49E-05
EEF1A1P9|441032,19277.45375,0.312956402,0.068860349,4.544798369,5.50E-06,5.17E-05
ARHGEF38|54848,82.37108622,0.312938564,0.088656732,3.529777818,0.000415909,0.00211745
PLCH1|23007,639.7190701,0.312738489,0.082895889,3.772665866,0.000161513,0.000949699
TIGD2|166815,388.0433214,0.31261134,0.05897126,5.301079506,1.15E-07,1.85E-06
MRPS35|60488,6123.450542,0.312601013,0.072807713,4.293515044,1.76E-05,0.000142003
LTA4H|4048,4673.36638,0.312552418,0.062586564,4.993922015,5.92E-07,7.57E-06
C15orf42|90381,669.5227763,0.312275847,0.103770969,3.009279456,0.002618681,0.009877101
AK1|203,2097.383017,0.312012903,0.113834075,2.740944676,0.006126282,0.020084162
P4HB|5034,52019.46706,0.311568881,0.070480362,4.420648143,9.84E-06,8.53E-05
NMI|9111,1486.483006,0.311495751,0.068425108,4.552360375,5.30E-06,5.02E-05
C15orf21|283651,140.9741239,0.311211569,0.0934306,3.33093836,0.000865538,0.003894043
FAM72B|653820,399.2102156,0.311190603,0.105523795,2.94900882,0.003187949,0.011623081
ECHS1|1892,7372.202644,0.311164855,0.073432515,4.237426085,2.26E-05,0.000176726
TUBB2C|10383,23923.04659,0.311093433,0.069862122,4.452962819,8.47E-06,7.52E-05
COX6A1|1337,7244.19433,0.310915389,0.067619747,4.597996914,4.27E-06,4.14E-05
FAM18B2|201158,443.9970377,0.310826427,0.072988172,4.258586263,2.06E-05,0.000162227
NEK2|4751,1419.536812,0.310707927,0.078060823,3.980331172,6.88E-05,0.000456922
MORN1|79906,72.72762136,0.310573369,0.104014985,2.985852182,0.002827893,0.010525257
MGST1|4257,5055.925878,0.31046705,0.118409887,2.621968982,0.008742339,0.026988158
ZCCHC2|54877,671.0765454,0.309976145,0.080032684,3.873119442,0.000107451,0.000670049
GCH1|2643,1200.860591,0.309860987,0.067906396,4.563060418,5.04E-06,4.79E-05
FAM47E|100129583,139.5494584,0.309691736,0.11927876,2.596369527,0.009421468,0.028638169
GPRC5A|9052,12105.37375,0.309602652,0.12634386,2.450476431,0.01426673,0.040263346
VRK1|7443,1057.587785,0.30943475,0.073955472,4.184068343,2.86E-05,0.000216655
ABCC3|8714,6191.435576,0.309047717,0.101299254,3.050839014,0.002282029,0.008830498
EXOC6|54536,1095.630265,0.308868146,0.04956844,6.231145189,4.63E-10,1.63E-08
PSRC1|84722,596.8029065,0.308797505,0.084745775,3.643810021,0.000268632,0.001463388
PPAT|5471,1327.575227,0.308645208,0.064497469,4.785384791,1.71E-06,1.92E-05
PANK3|79646,1258.350232,0.30864334,0.081360921,3.793508461,0.000148534,0.000883251
OCIAD2|132299,4116.617977,0.308472379,0.0778543,3.962175228,7.43E-05,0.000486968
PTPLAD1|51495,6399.81923,0.308334186,0.066139417,4.661882447,3.13E-06,3.20E-05
SP140L|93349,778.7812451,0.308326635,0.094152994,3.274740632,0.00105759,0.004609784
LETMD1|25875,2412.776388,0.308164766,0.060047344,5.132029953,2.87E-07,4.10E-06
TRABD|80305,2717.715559,0.307818375,0.076487243,4.02444074,5.71E-05,0.00038847
GALK2|2585,1257.123982,0.307583452,0.068056237,4.519548354,6.20E-06,5.72E-05
PKN2|5586,2597.135747,0.307556019,0.053753801,5.721567868,1.06E-08,2.40E-07
PPAP2C|8612,5683.75316,0.307292724,0.084808295,3.62338051,0.000290778,0.001565689
MCPH1|79648,748.3216837,0.307081348,0.076937203,3.99132454,6.57E-05,0.000438869
NSUN7|79730,347.1625452,0.307025612,0.126215675,2.432547405,0.014993029,0.041957821
SLC9A5|6553,37.9429444,0.30696604,0.130242726,2.356876655,0.018429367,0.04985802
RPS17|6218,32625.94875,0.306949427,0.081946636,3.745723322,0.000179875,0.001041742
RPL4|6124,68077.88291,0.306947909,0.062666913,4.898085671,9.68E-07,1.16E-05
LRRC8B|23507,1240.733525,0.30673269,0.057017208,5.379651174,7.46E-08,1.28E-06
FOXRED2|80020,1245.003426,0.306692569,0.103100557,2.974693632,0.002932813,0.010843112
STX18|53407,1474.581293,0.306688163,0.055988934,5.477656727,4.31E-08,8.02E-07
MAPK6|5597,2731.757237,0.306442006,0.074885929,4.092117317,4.27E-05,0.000304206
NUCB2|4925,1908.034418,0.306406531,0.092250859,3.321449075,0.000895513,0.004005474
UCP2|7351,2841.931341,0.306180011,0.125736474,2.435093019,0.014887962,0.041728026
C18orf21|83608,448.7425597,0.306029879,0.058443757,5.236314301,1.64E-07,2.52E-06
NR2C1|7181,917.3755968,0.305752556,0.052052105,5.873971027,4.25E-09,1.09E-07
LMNB1|4001,4748.002166,0.305491721,0.074075202,4.124075414,3.72E-05,0.000270192
TRIM10|10107,136.3080548,0.305393391,0.111581197,2.736961053,0.006200963,0.020282445
HAUS1|115106,866.6990826,0.305233091,0.075069579,4.066002422,4.78E-05,0.000333717
CCDC163P|126661,36.50175391,0.305216856,0.090385591,3.376830907,0.000733261,0.003394388
HSD17B11|51170,4759.364218,0.305157875,0.074377275,4.102837541,4.08E-05,0.000292525
PTPN2|5771,1294.525996,0.305057726,0.062710531,4.86453747,1.15E-06,1.35E-05
DYRK4|8798,817.6608202,0.304937289,0.105882884,2.879948826,0.003977397,0.01398954
CANT1|124583,10107.08866,0.304935643,0.075069748,4.062031012,4.86E-05,0.000338502
PA2G4P4|647033,236.3173335,0.304785161,0.074737122,4.078096044,4.54E-05,0.000319954
C1orf192|257177,31.93620334,0.304472307,0.11107661,2.741101912,0.006123351,0.020077845
KRTCAP3|200634,2502.922088,0.304317307,0.087725443,3.468974309,0.000522449,0.002558889
ZWINT|11130,2574.18137,0.304117337,0.08251298,3.685690875,0.000228083,0.001271761
TSPAN15|23555,4895.203933,0.303992971,0.072611681,4.186557388,2.83E-05,0.000214618
B9D1|27077,376.4919963,0.303965572,0.107598352,2.825002131,0.00472803,0.016169119
TMED2|10959,16890.53823,0.303754252,0.053787905,5.647259348,1.63E-08,3.49E-07
MGST2|4258,2908.815309,0.303199229,0.078480076,3.863391119,0.000111824,0.000692767
PRR4|11272,58.09974768,0.3029287,0.110482984,2.741858425,0.006109267,0.02004481
XPO7|23039,3396.231756,0.302920842,0.070118165,4.320147893,1.56E-05,0.00012769
IQCC|55721,203.1919372,0.302914826,0.068347528,4.43197923,9.34E-06,8.16E-05
CTAGE5|4253,2035.581577,0.302681459,0.065274159,4.637079442,3.53E-06,3.53E-05
RPS11|6205,64122.01472,0.302627737,0.073182767,4.135232235,3.55E-05,0.000259751
RPS2|6187,46288.60344,0.302425249,0.069339451,4.361517781,1.29E-05,0.000108667
PSTK|118672,106.9590301,0.3023884,0.077845898,3.884448763,0.000102562,0.000643363
TMEM165|55858,3518.986966,0.302296615,0.069011481,4.380381535,1.18E-05,0.000100903
MARVELD3|91862,1348.763151,0.302233136,0.07353965,4.109798377,3.96E-05,0.000285277
KIAA1804|84451,1240.63806,0.302125083,0.070541353,4.282949897,1.84E-05,0.000147649
CCRN4L|25819,177.2116177,0.30195502,0.092787767,3.254254628,0.001136903,0.004899955
TXNDC17|84817,2157.293863,0.301870823,0.078225833,3.858965914,0.000113868,0.000703686
AKR1A1|10327,5953.457346,0.301782031,0.061389801,4.915833348,8.84E-07,1.08E-05
RGNEF|64283,755.0150441,0.301328784,0.096318627,3.128458056,0.001757261,0.007123688
OSBPL7|114881,1150.464658,0.301137252,0.108180023,2.783667863,0.005374804,0.018016315
RPL5|6125,53272.06093,0.30065344,0.074874203,4.015447625,5.93E-05,0.000400724
PCM1|5108,3920.01832,0.300553115,0.081104029,3.705772915,0.000210747,0.001190206
FA2H|79152,1930.984072,0.300503571,0.108384815,2.772561551,0.0055617,0.018546419
NDUFA12|55967,2201.638327,0.300484756,0.060414672,4.973705005,6.57E-07,8.26E-06
VDAC2|7417,4343.572382,0.30035994,0.060570138,4.958878291,7.09E-07,8.83E-06
SCLT1|132320,454.3761246,0.300255992,0.055907388,5.370595993,7.85E-08,1.34E-06
EIF5A|1984,21385.63386,0.299676622,0.077081211,3.887803773,0.000101155,0.000636534
FAM72D|728833,230.0244805,0.299278446,0.099575839,3.005532766,0.00265116,0.009982659
FAM18B|51030,1280.177567,0.299213626,0.070722891,4.230788941,2.33E-05,0.000181065
COQ3|51805,492.2256535,0.299134,0.082191953,3.639456058,0.000273215,0.001483504
STXBP6|29091,675.9682673,0.299062754,0.116956227,2.557048579,0.010556447,0.03149453
TRAF3IP2|10758,1623.240455,0.299035823,0.069307808,4.314605101,1.60E-05,0.000130402
C18orf8|29919,805.9491595,0.298860092,0.063106966,4.735770281,2.18E-06,2.37E-05
ZNF10|7556,227.7296303,0.298693421,0.100265624,2.979021214,0.002891708,0.01071491
HMG20B|10362,2887.678967,0.298278136,0.068645746,4.345180227,1.39E-05,0.000115619
ZNF24|7572,2622.670455,0.298209023,0.054439435,5.477812576,4.31E-08,8.02E-07
EML5|161436,49.38110415,0.298113669,0.093839784,3.1768367,0.001488908,0.006176144
VAPA|9218,5008.188872,0.298092016,0.064940881,4.590205884,4.43E-06,4.28E-05
TK1|7083,3724.08863,0.297795785,0.09916201,3.003123709,0.002672238,0.010043114
BIRC5|332,1390.055237,0.297657161,0.093294696,3.190504634,0.001420246,0.005938129
FUT4|2526,3599.376366,0.297609056,0.094747355,3.141080357,0.001683258,0.006864152
CDC45|8318,932.9595874,0.297565794,0.099799426,2.981638323,0.002867105,0.010644295
WWC1|23286,2144.000182,0.297446699,0.068138146,4.365347711,1.27E-05,0.000107231
ANXA2P2|304,13546.50719,0.297234619,0.089912139,3.305834147,0.000946941,0.004193297
SNRPF|6636,2860.348042,0.297195575,0.076236407,3.89834185,9.69E-05,0.000612742
MICA|4276,668.3605667,0.297054906,0.067052647,4.430174214,9.42E-06,8.22E-05
RAP1GAP2|23108,2132.556654,0.296851783,0.091145468,3.256901188,0.001126356,0.004861089
TMEM48|55706,1325.958626,0.296770656,0.07982787,3.717632135,0.000201099,0.001146074
GTF2A2|2958,1762.015249,0.296446392,0.080128546,3.699635248,0.00021591,0.001214218
B4GALT6|9331,400.7890745,0.296345001,0.09226011,3.212059904,0.001317869,0.00557065
HNRNPF|3185,14377.38356,0.296312692,0.047825839,6.195661149,5.80E-10,1.98E-08
TMEM231|79583,556.4727625,0.296237748,0.077800129,3.807676848,0.000140278,0.000842176
LPAR2|9170,929.2279518,0.296152961,0.063856244,4.637807421,3.52E-06,3.52E-05
CIB1|10519,6596.179516,0.295590984,0.083267309,3.549904361,0.000385371,0.001985227
MRPS11|64963,1154.44323,0.29558753,0.064556193,4.57876332,4.68E-06,4.49E-05
TPI1|7167,26374.67321,0.295284221,0.066154353,4.463564505,8.06E-06,7.20E-05
ENOSF1|55556,1005.10456,0.295118333,0.10226189,2.885907288,0.003902871,0.013767793
ZMYND17|118490,366.6724568,0.294798228,0.080811624,3.647968122,0.000264322,0.001442465
THG1L|54974,791.2174306,0.294431713,0.069684613,4.225204128,2.39E-05,0.000184896
BLM|641,650.1892081,0.294077284,0.095362248,3.08379145,0.002043808,0.008069511
AURKB|9212,1260.855228,0.294063323,0.090361672,3.254292625,0.001136751,0.004899955
ANO8|57719,440.3317679,0.294059613,0.083671027,3.514473544,0.000440627,0.002222919
JPH1|56704,1519.459109,0.293549547,0.094600156,3.103055623,0.001915336,0.007654296
XPNPEP1|7511,3996.261342,0.293440929,0.065192181,4.501167559,6.76E-06,6.18E-05
FANCI|55215,2743.769827,0.293424897,0.079513739,3.690241465,0.000224041,0.001253489
YEATS4|8089,1097.575327,0.293414856,0.070230409,4.177889029,2.94E-05,0.000221869
PSMG2|56984,2330.195446,0.293134727,0.063404061,4.62328001,3.78E-06,3.74E-05
POLR2A|5430,10356.66329,0.293116955,0.077985418,3.758612359,0.000170858,0.000997283
KIAA1468|57614,1441.422282,0.292991474,0.063872701,4.587115734,4.49E-06,4.34E-05
