Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
NRIP1,0.0003286317853137,0.0007996776537541,0.0013684895266003,0.0008755529674192,0.0012708294969694,0.0005349805340387,0.0010083677078569,0.0015699481490448,0.0003952084385925,0.0014721355232106,0.0009906893454779,0.00106145111282781
TDRD12,0.0011399807002668,0.0012992950301197,0.0012502093978697,0.0,0.0011893464614436,0.0010930735604586,0.0,0.0011122094293785,0.0013756960375851,0.0011936812412319,0.0009571972854154,0.00106106891437693
C3orf70,0.0013046076788337,0.0,0.0010924515985216,0.0006303046369217,0.0008701181838988,0.0021662814117408,0.0012950504717589,0.0003346669130235,0.0006737199978305,0.0003116801217855,0.0017340083172793,0.00104128893315943
MYO1A,0.0,0.0010456842674938,0.0001253616965718,0.0017565975887253,0.0014466774539577,0.0020812897287259,0.001549213659261,0.0008316970085991,0.0004305885083281,0.0009786748688766,0.0,0.00102457847805393
KIAA2022,0.0010154132144176,0.0014201151722229,0.0006160506841744,0.0006939540117089,0.0007803104463977,0.0009154771028681,0.0015432133513511,0.0007839202494894,0.0012063035911122,0.001089392190105,0.0001433931299064,0.00102075431437537
GABRG1,0.0014643517284423,0.0,0.0011124898781046,0.0019156485430499,0.0008073149291742,0.0,0.0004746566566871,0.0012227138167436,0.0014591386309908,0.0005809627226122,0.0010754131195793,0.0010112690025384
FXR1,0.0002816534138493,0.0011416670497474,0.0017205090771361,0.0008032999112763,0.0016406960880409,0.0010208188528231,0.0006889377860646,0.0015453409479708,0.0,0.0007384654234847,0.0004727527537037,0.00100541413040969
SOX9,0.0002782487568197,0.0010497506691213,0.0023789759340677,0.0013711164403795,0.0009159645859005,0.0003421637069576,0.0019837397541142,0.0,0.0010276863792305,0.0001546765968635,0.0005472294490436,0.00100495522724981
ZBTB34,0.0004005452335725,0.0009633955067295,0.00025794125334,0.0,0.0008132631094133,0.0028488081970934,0.0,0.0012321543009484,0.0009044558453071,0.0018796236459564,0.0007085319409529,0.00100087190333135
PALM2-AKAP2,0.0017443406690571,0.0001606462999011,7.253316817249018e-05,0.0,0.0009204891288911,0.0021996002808485,0.0007029869667567,0.0008647317317506,0.000894950004212,0.0010119990964948,0.0013806705548635,0.000995294790094789
ELK3,0.0004751995329218,0.0008053656206956,0.0011703901887188,0.0003513536927486,0.0012253585604402,0.0012632145057738,0.0028216820203296,0.0,0.0014793802158347,0.0003016813583676,0.0,0.0009893625695830699
ZNF626,0.0010032730565258,0.000440544139877,0.0002177668764354,0.0023552932404485,0.0005401892827064,0.0004616286748605,0.0003299887589274,0.0005219584721727,0.0010711881189408,0.0020620812032403,0.0008861241986363,0.00098900360227711
TRIM9,0.0010393957694468,0.0014022028587792,0.0,0.0015346904462648,0.0004198388357431,0.0008992645044897,0.0015750950931024,0.0006425674772625,0.0007697153440428,0.0011582047595014,0.0004194857603122,0.00098604608489449
RTKN2,0.001666386854608,0.000672776317846,0.0008921057541916,0.0011689806589106,0.0,0.001139121369257,0.0012852750213832,0.00045375829428,0.0015699470942011,0.0006181996176144,0.000378596183988,0.00098451471662799
RCVRN,0.0018302647102524,0.0002237436219007,0.0020857100278234,0.0003825214382985,0.0001471489446559,0.0022116362291549,0.0,0.0003984322851689,0.0005269330391205,0.0005863750167801,0.0013236650062308,0.0009716430319386101
GRIA2,0.000450161729439,0.0008291803118818,0.0014015107235043,0.0005141767890388,0.0003796994368349,0.0011107543934474,0.0021110473689576,0.0,0.0010943305332294,0.0008939904841412,0.0009118346305085,0.0009696686400982899
TRPS1,0.0014380082238615,0.0009545589334704,0.0009574383473331,0.0001617075997186,0.0010002559195808,0.0003843011758726,0.0,0.0009467730060675,0.0005082002493693,0.0007126015481769,0.0024925788926136,0.00095564238960643
AVEN,0.0006711199702258,0.0012374625148516,0.0006248969750944,0.0006658409572339,0.0004450622929033,0.0010064473278229,0.0003923353639561,0.001333419615928,0.000389598907466,0.0012047360291636,0.0015672464759308,0.00095381664305764
